0.0,0.0,0
0.00158401660939,0.00997603610869,0
0.00476196216422,0.0196327618177,0
0.00382978040489,0.0300600470325,0
0.00698071231925,0.0397964337157,0
0.0133441139729,0.0487103146037,0
0.012652654594,0.0592706075041,0
0.0177019005809,0.0684553326177,0
0.0313874561093,0.0744632360489,0
0.0370790356239,0.0830036621308,0
0.0349597567484,0.0947673779006,0
0.0402958762232,0.103546711062,0
0.0439890818118,0.112948390914,0
0.0717688256073,0.109965331474,0
0.0794071882409,0.117014776193,0
0.0869663000567,0.124071365726,0
0.0941862296813,0.131334450294,0
0.107529794772,0.133881030392,0
0.121461364136,0.135295928475,0
0.129192408739,0.141923563058,0
0.137575493598,0.147936288941,0
0.133100501513,0.165165568835,0
0.144563081918,0.168772721125,0
0.169569211761,0.158809214782,0
0.173757070905,0.169050269522,0
0.183149476039,0.17385417047,0
0.201576158929,0.16834371379,0
0.216248818064,0.166182471926,0
0.231634065645,0.162288315046,0
0.238587960592,0.169951039175,0
0.259752267642,0.156064486701,0
0.270817686969,0.15719096567,0
0.286891075926,0.148904819721,0
0.293760849434,0.157529916051,0
0.323620243663,0.114965586772,0
0.31612178949,0.158285376485,0
0.328856409684,0.155192998451,0
0.362088039855,0.0925844259147,0
0.372515859253,0.0925410153007,0
0.378626588653,0.108766504323,0
0.394194628389,0.0886523719174,0
0.408968125069,0.0652547590939,0
0.420872603017,0.0533655933793,0
0.428832433952,0.0689707368985,0
0.441152450449,0.0539942558055,0
0.454151463654,0.0189213717575,0
0.464053305349,0.0234705539493,0
0.472901834307,0.0418212851068,0
0.48450129357,0.0183452933728,0
0.494687848911,-0.0160914477506,0
0.500517492802,-0.0675148283793,0
0.515150670511,-0.000932863611543,0
0.523739164412,-0.0398434805833,0
0.526414665099,-0.0974218054839,0
0.531916631252,-0.120769857807,0
0.533295735744,-0.155684403669,0
0.554700966267,-0.110788935785,0
0.555545866162,-0.151213678721,0
0.55264290186,-0.194463635799,0
0.573522432545,-0.161987219816,0
0.551960525273,-0.250297896033,0
0.585554043095,-0.191785296221,0
0.565798994575,-0.268470435601,0
0.569629651092,-0.283691272835,0
0.592748838748,-0.258002622644,0
0.548637633778,-0.360659407453,0
0.570481739836,-0.344956560972,0
0.566529818525,-0.370214063806,0
0.550107793213,-0.411302818915,0
0.577009054311,-0.390931336346,0
0.571305523754,-0.416604108628,0
0.555833693267,-0.453193311227,0
0.554222374157,-0.470917381097,0
0.588408669885,-0.444404394412,0
0.547924472791,-0.508426268233,0
0.479022308822,-0.586906002795,0
0.546297317395,-0.539339281564,0
0.449523463012,-0.634717990769,0
0.521810522364,-0.590310734393,0
0.429174785331,-0.672741229314,0
0.487950441378,-0.644126508651,0
0.449157568192,-0.683870577331,0
0.419374173982,-0.714267278983,0
0.366740775782,-0.753915554848,0
0.380421801699,-0.758423226768,0
0.310346856257,-0.800533887712,0
0.328515236725,-0.804173249411,0
0.279481015838,-0.833161747616,0
0.241850858567,-0.85535467439,0
0.22215442351,-0.871108633065,0
0.263980795565,-0.869919778235,0
0.257010079912,-0.882530227885,0
0.228871620733,-0.900668157346,0
0.239111852479,-0.908452803053,0
0.186794845206,-0.930939495843,0
0.119492188931,-0.95212710415,0
0.19389720788,-0.95011372257,0
0.172777477274,-0.964443893943,0
-0.0156322237026,-0.989775552226,0
0.107141027723,-0.994243833362,0
-0.0,-0.0,1
-0.0001498746368,-0.0100998981507,1
-0.00106488792846,-0.0201739345182,1
-0.00242262177957,-0.0302060349808,1
-0.00523469378144,-0.0400635053632,1
-0.00728884382625,-0.049976323216,1
-0.00723224457889,-0.0601729941131,1
-0.0132003750235,-0.0694639471036,1
-0.0125357500147,-0.0798298245987,1
-0.0188177466687,-0.0889401777614,1
-0.0299884635626,-0.0964558580866,1
-0.0313698497355,-0.10659086049,1
-0.0337600275295,-0.116415801633,1
-0.042678213704,-0.124184171819,1
-0.0589162443077,-0.12855674058,1
-0.0625858341364,-0.13798497927,1
-0.0759587115,-0.142653628916,1
-0.0808539783624,-0.151490663889,1
-0.0958867675521,-0.15447840965,1
-0.0921807903056,-0.168332047233,1
-0.0994446263691,-0.17584916352,1
-0.1138545038,-0.178976424694,1
-0.133380359064,-0.17774249876,1
-0.143073590047,-0.183041066726,1
-0.152200540555,-0.188691570479,1
-0.149869138187,-0.203244297785,1
-0.167466881217,-0.202305208822,1
-0.195472671285,-0.19018569891,1
-0.190786934078,-0.208787411864,1
-0.232306977836,-0.178440574716,1
-0.241740735412,-0.182725973515,1
-0.261074831333,-0.172890577268,1
-0.256013325789,-0.19732286183,1
-0.263268115793,-0.204452953801,1
-0.275412894128,-0.205170382849,1
-0.300135617529,-0.186831092942,1
-0.308563572933,-0.1924056299,1
-0.318033037554,-0.196302347292,1
-0.335132409988,-0.187131431576,1
-0.345246171767,-0.189719073837,1
-0.38013418313,-0.136918409695,1
-0.375360942316,-0.174977924009,1
-0.390136344213,-0.166659135516,1
-0.42481986576,-0.0904560700729,1
-0.414685419255,-0.159896426647,1
-0.448476849741,-0.0740275995459,1
-0.452986917415,-0.103436887806,1
